Submission ID,Respondent ID,Submitted at,Store Name,Kya staff nein price change ke baare mein inform kiya?,"Jaane ke pehle kabhi bhi,
kya customer nein,
item price ya total price ke liye bill check kiya?","Price ke baare mein, 
kya customer nein ek bhi word bola?","Kya kya bola? 
(multiple options select kar sakte hain)","Price ke baare mein, 
kya customer nein bina kuch bole, 
koi bhi reaction diya?","Kya kya reaction diye? 
(multiple options select kar sakte hain)",Bill ka kya hua?,Bill Number (if bill bana) or Patient ID (compulsory if bill nahin bana),Optional sawaal - aapki koi raay ya customer ke koi emotions?
peBQjNV,gDYAZLO,2026-05-19 05:51:14,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356443,
9ND8Lj4,gDYAZLO,2026-05-19 05:51:39,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356445,
kb62DBj,A7AJlde,2026-05-19 05:51:41,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514529,
GedMvpZ,PdvE0Ad,2026-05-19 05:53:59,Khar,No,Yes,Yes,Discount mil sakta hai kya?,No,,No change. Jaisa ban na tha bana.,ZKRWT-196710,
rDAXyL5,GxXKrqe,2026-05-19 05:55:06,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151966,No 
GedMvBz,A7AJlde,2026-05-19 05:55:23,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514531,
ladpDVV,PdvE0Ad,2026-05-19 05:55:42,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196711,
RW5OK24,GxXKrqe,2026-05-19 05:56:50,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151967,No
jeQKD16,PdvE0Ad,2026-05-19 05:58:50,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196712,
kb6LdAR,eqKDBYx,2026-05-19 06:00:52,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68602,
ladpbYp,pbRdLAZ,2026-05-19 06:02:07,Goregaon,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395054,
5X1NBQQ,PdvE0Ad,2026-05-19 06:02:55,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196713,
KplXYAX,A7AJlde,2026-05-19 06:03:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514535,
dbx7WeK,A7AJlde,2026-05-19 06:03:59,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514536,
J1Ay9Q4,PdvE0Ad,2026-05-19 06:04:24,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196715,
1W7jAqW,A7AJlde,2026-05-19 06:04:41,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514537,
yX9OXZ0,GxXKrqe,2026-05-19 06:05:14,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151971,No
OQ5RQ4k,PdvE0Ad,2026-05-19 06:05:57,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196716,
gbMBbp1,PdvE0Ad,2026-05-19 06:09:10,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196718,
ArLkzLN,PdvE0Ad,2026-05-19 06:12:51,Khar,No,Yes,Yes,He said that he is getting the eye drop at lower price at other store how cum your charging more price,,,No change. Jaisa ban na tha bana.,ZKRWT-196719,He said abhi kelyeai dedo
PR5opvB,A7AJlde,2026-05-19 06:14:19,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514539,
xVaGr4v,gDYAZLO,2026-05-19 06:14:20,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Mol bhaav kiya (eg ""Discount badha do""), Last time leke gaya tha date 10 toh 50 mai diya tha ab 57 kaise ho gya ( but that time as it was 57 only ) mai 50 ka hi dunga, Thoda naaraz hue (eg ""Tum log bahot mehenge ho gaye ho"")",,,No change. Jaisa ban na tha bana.,ZBDRA-356449,
Vp5rG4g,gDYAZLO,2026-05-19 06:14:38,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356450,
EqQpKaX,gDYAZLO,2026-05-19 06:14:57,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356451,
bZxa9V1,eqKDBYx,2026-05-19 06:17:37,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68605,
o9MJDvb,A7AJlde,2026-05-19 06:20:11,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514540,
bZxaj2e,A7AJlde,2026-05-19 06:25:27,Sanpada,No,No,Yes,"Just asked ""Whether the price is after discount?""",,,No change. Jaisa ban na tha bana.,SANP-514541,
q5AyDod,A7AJlde,2026-05-19 06:25:45,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514542,
Z96xEKV,GxXKrqe,2026-05-19 06:26:58,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151973,No
e5ebQWe,PdvE0Ad,2026-05-19 06:27:53,Khar,No,Yes,No,,No,,New customer,ZKRWT-196712,
zEDVyPq,A7AJlde,2026-05-19 06:28:48,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514543,
OQ5RXlk,pbRdLAZ,2026-05-19 06:29:44,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395059,
bZxaed7,pbRdLAZ,2026-05-19 06:30:13,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395061,
RW5OoVJ,A7AJlde,2026-05-19 06:32:04,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514544,
X5WjozO,PdvE0Ad,2026-05-19 06:32:11,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196723,
rDAXOeR,pbRdLAZ,2026-05-19 06:34:15,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395062,
YjW248N,gDYAZLO,2026-05-19 06:40:25,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356453,
jeQKldJ,gDYAZLO,2026-05-19 06:40:45,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356455,
RW5OPx9,gDYAZLO,2026-05-19 06:41:23,Bandra Hill Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356456,
BEkv7p5,gDYAZLO,2026-05-19 06:41:42,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356457,
RW5OPa9,gDYAZLO,2026-05-19 06:44:29,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356458,
1W7j79l,pbRdLAZ,2026-05-19 06:46:51,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395064,
Vp5r5Jg,PdvE0Ad,2026-05-19 06:47:03,Khar,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196725,
2jN2NzD,PdvE0Ad,2026-05-19 06:49:36,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196726,
EqQpQpN,A7AJlde,2026-05-19 06:50:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514545,
DqdLVkj,A7AJlde,2026-05-19 06:56:34,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514549,
RW5OzRK,GxXKrqe,2026-05-19 06:57:27,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151974,No
Z96xdze,pbRdLAZ,2026-05-19 06:57:43,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395068,
q5AybY9,PdvE0Ad,2026-05-19 06:57:56,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196727,
xVaGdRr,gDYAZLO,2026-05-19 06:58:08,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356459 / 356460,He came for the first time compared the prices and then ordered saying next time as well i come and buy from here 
Qo5GAyg,gDYAZLO,2026-05-19 06:59:01,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZBDRA-356461,Said while going “Rate bhi badha diye discount bhi kam kar diye”
gbMB5EJ,A7AJlde,2026-05-19 07:00:02,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514550,
2jN2kAV,jaJ5ODJ,2026-05-19 07:01:13,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,,
PR5oE8x,jaJ5ODJ,2026-05-19 07:02:32,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,Z khan 312017,
YjW2OpN,A7AJlde,2026-05-19 07:02:38,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514551,
xVaGQbG,A7AJlde,2026-05-19 07:03:57,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514552,
peBgVe1,PdvE0Ad,2026-05-19 07:05:15,Khar,No,Yes,Yes,Compared the different brands quality and prices,,,No change. Jaisa ban na tha bana.,ZKRWT-196728,
gbMB4kM,GxXKrqe,2026-05-19 07:07:16,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151975,No
ladpRpW,PdvE0Ad,2026-05-19 07:08:59,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196729,
jeQKL2Y,A7AJlde,2026-05-19 07:12:37,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514553,
Vp5rYMM,pbRdLAZ,2026-05-19 07:16:14,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395070,
yX9OvqX,A7AJlde,2026-05-19 07:16:17,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514554,
ArLkDYN,eqKDBYx,2026-05-19 07:17:55,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68615,
RW5OJRv,GxXKrqe,2026-05-19 07:20:31,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151975,No
gbMB7o1,jaJ5ODJ,2026-05-19 07:22:56,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zkhan312022,
o9MJV9b,eqKDBYx,2026-05-19 07:24:02,Goregaon W SV Road,No,Yes,Yes,"Mol bhaav kiya (eg ""Discount badha do"")",No,Other,No change. Jaisa ban na tha bana.,Zgwsv-68616,
2jN2xrp,A7AJlde,2026-05-19 07:25:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514555,
q5AyEJ8,A7AJlde,2026-05-19 07:26:07,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514556,
7X2Q9e0,A7AJlde,2026-05-19 07:26:42,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514557,
vXyR0R0,GxXKrqe,2026-05-19 07:32:48,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151977,No
jeQKGZ6,GxXKrqe,2026-05-19 07:33:36,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151978,No
yX9OjGB,PdvE0Ad,2026-05-19 07:41:02,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196735,
6D2qpZY,A7AJlde,2026-05-19 07:47:42,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514558,
BEkv2jA,gDYAZLO,2026-05-19 07:49:00,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Reason poocha (eg ""Kyun badhaaya?"")",,,No change. Jaisa ban na tha bana.,ZBDRA-356469,
jeQKk84,PdvE0Ad,2026-05-19 07:50:17,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196738,
BEkv0PK,GxXKrqe,2026-05-19 07:55:50,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151978,No
Z96xD4o,pbRdLAZ,2026-05-19 07:55:57,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395075,
ladpzqW,GxXKrqe,2026-05-19 07:56:37,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151980,No
NqWzOkW,PdvE0Ad,2026-05-19 08:04:44,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196743,
gbMBrP1,pbRdLAZ,2026-05-19 08:17:39,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395076,
Qo5GWAg,PdvE0Ad,2026-05-19 08:20:07,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196748,
7X2QgR2,A7AJlde,2026-05-19 08:23:55,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514561,
EqQprg2,gDYAZLO,2026-05-19 08:26:54,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356467,
kb6LQQo,gDYAZLO,2026-05-19 08:27:15,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356468,
dbx74eo,gDYAZLO,2026-05-19 08:27:50,Bandra Hill Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356469,
4axZRkA,eqKDBYx,2026-05-19 08:30:13,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68615,
5X1No2Z,gDYAZLO,2026-05-19 08:30:18,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356473,
DqdL9JR,gDYAZLO,2026-05-19 08:30:44,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356475,
5X1Nopd,gDYAZLO,2026-05-19 08:31:20,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356478,
q5AyXgd,gDYAZLO,2026-05-19 08:31:45,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356479,
Vp5razE,PdvE0Ad,2026-05-19 08:34:32,Khar,No,Yes,No,,Yes,Hmm bola,No change. Jaisa ban na tha bana.,ZKRWT-196751,
PR5oQpV,GxXKrqe,2026-05-19 08:39:01,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151983,No
vXyR89v,gDYAZLO,2026-05-19 08:46:58,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356483,
e5ebWGQ,GxXKrqe,2026-05-19 08:50:53,Dhamankar Naka,Yes,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",No,,No change. Jaisa ban na tha bana.,No,No
e5ebXVQ,jaJ5ODJ,2026-05-19 08:55:58,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312027,
9NDeV8E,A7AJlde,2026-05-19 09:12:47,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514562,
peBg8J8,PdvE0Ad,2026-05-19 09:15:20,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196758,
X5WjKrL,eqKDBYx,2026-05-19 09:17:55,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68636,
EqQp4e4,PdvE0Ad,2026-05-19 09:20:26,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196759,
J1AyN5Y,PdvE0Ad,2026-05-19 09:21:24,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196761,
8NQOoxk,PdvE0Ad,2026-05-19 09:26:48,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196762,
KplbYDz,GxXKrqe,2026-05-19 09:31:39,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151986,No
1W78AoO,gDYAZLO,2026-05-19 09:33:38,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356483,
EqQ9ky2,gDYAZLO,2026-05-19 09:34:14,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356484,
q5A6Lj2,PdvE0Ad,2026-05-19 09:40:36,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196763,
peBadOy,PdvE0Ad,2026-05-19 09:43:47,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196764,
GedWpAo,GxXKrqe,2026-05-19 09:55:05,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151989,No
Qo5L7d8,GxXKrqe,2026-05-19 09:57:14,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151990,No
6D2oZp5,A7AJlde,2026-05-19 09:57:55,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514566,
dbxrxaz,GxXKrqe,2026-05-19 10:04:37,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151991,No
0V6X6AN,GxXKrqe,2026-05-19 10:06:42,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151992,No
EqQ9X4L,eqKDBYx,2026-05-19 10:12:27,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68639,
DqdQ18N,eqKDBYx,2026-05-19 10:20:42,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68640,
J1A708K,GxXKrqe,2026-05-19 10:23:15,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151993,No
1W78EZ1,gDYAZLO,2026-05-19 10:25:36,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356485,
BEkNDVR,gDYAZLO,2026-05-19 10:32:42,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356486,
aOYVE89,eqKDBYx,2026-05-19 10:33:50,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68641,
Vp5g9MN,eqKDBYx,2026-05-19 10:44:34,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68643,
DqdQ0e5,A7AJlde,2026-05-19 10:48:32,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514571,
M1zB8YY,gDYAZLO,2026-05-19 10:48:44,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356488,
Z960vX5,PdvE0Ad,2026-05-19 10:54:32,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196766,
Qo5Lz0Y,pbRdLAZ,2026-05-19 10:56:57,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395087,
J1A7eVR,PdvE0Ad,2026-05-19 10:57:26,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196765,
o9MW5ve,PdvE0Ad,2026-05-19 10:57:54,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196764,
5X1ReYb,PdvE0Ad,2026-05-19 10:58:50,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196764,
PR5KbJx,PdvE0Ad,2026-05-19 10:59:08,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196763,
ladQMak,PdvE0Ad,2026-05-19 11:00:04,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196762,
BEkN0dK,eqKDBYx,2026-05-19 11:04:32,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68646,
GedW7ej,A7AJlde,2026-05-19 11:12:26,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514572,
Vp5gxQl,jaJ5ODJ,2026-05-19 11:12:42,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN312039,
YjW8eaq,PdvE0Ad,2026-05-19 11:17:15,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196767,
peBa59q,eqKDBYx,2026-05-19 11:19:12,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68648,
kb6qxer,PdvE0Ad,2026-05-19 11:25:18,Khar,No,Yes,No,,Yes,Hmm bola,No change. Jaisa ban na tha bana.,ZKRWT-196768,He stood near counter for 5mins checking the bill and the money
5X1R5ko,eqKDBYx,2026-05-19 11:25:59,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68649,
q5A6MA5,A7AJlde,2026-05-19 11:29:32,Sanpada,No,No,Yes,"Mol bhaav kiya (eg ""Discount badha do"")",,,No change. Jaisa ban na tha bana.,SANP-514573,Customer was enquiring about discount percentage.
2jN0gXL,PdvE0Ad,2026-05-19 11:32:56,Khar,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Kab badhye",,,No change. Jaisa ban na tha bana.,ZKRWT-196770,Sidha 10 rs se badha diya rates
xVaKLl5,eqKDBYx,2026-05-19 11:34:41,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68650,
xVaKEZG,eqKDBYx,2026-05-19 11:37:44,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68652,
jeQNXgJ,A7AJlde,2026-05-19 11:38:52,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514574,
peBaXEV,GxXKrqe,2026-05-19 11:39:48,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_151999,No
J1A7r04,GxXKrqe,2026-05-19 11:41:44,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152000,No
ladQ2xN,A7AJlde,2026-05-19 11:47:56,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514575,
o9MWNJO,gDYAZLO,2026-05-19 11:48:02,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356489,
kb6qB1R,gDYAZLO,2026-05-19 11:55:11,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356494,
o9MWjMP,A7AJlde,2026-05-19 11:57:19,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514576,
LDWl2vO,PdvE0Ad,2026-05-19 11:58:11,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196771,
NqWkZvO,pbRdLAZ,2026-05-19 11:59:04,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395088,
2jN06Y9,PdvE0Ad,2026-05-19 11:59:10,Khar,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196772,
0V6XW0j,A7AJlde,2026-05-19 11:59:13,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514577,
rDA7XPv,PdvE0Ad,2026-05-19 12:07:29,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196773,
5X1RNvb,eqKDBYx,2026-05-19 12:07:59,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68653,
o9MWJdM,pbRdLAZ,2026-05-19 12:07:59,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395092,
GedWM7L,pbRdLAZ,2026-05-19 12:08:47,Goregaon,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZGORE-395093,
kb6qq5M,GxXKrqe,2026-05-19 12:11:30,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152001,No
xVaOxBv,PdvE0Ad,2026-05-19 12:25:54,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196776,
ladJDxW,jaJ5ODJ,2026-05-19 12:26:40,Khanda Colony,Yes,,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN312044,
ladJaGX,jaJ5ODJ,2026-05-19 12:33:05,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN312045,
bZxbjOL,PdvE0Ad,2026-05-19 12:41:11,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196779,
5X1WjG6,eqKDBYx,2026-05-19 12:41:25,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68654,
zEDPMqg,A7AJlde,2026-05-19 12:44:20,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514582,
Vp52PVj,GxXKrqe,2026-05-19 12:44:35,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152006,No
Qo5PRkp,PdvE0Ad,2026-05-19 12:45:17,Khar,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKRWT-196781,Noticed the price change and confirmed it with pharmacist 
aOY74oE,jaJ5ODJ,2026-05-19 12:45:38,Khanda Colony,No,No,No,,Yes,Head shake kiya ,No change. Jaisa ban na tha bana.,ZKHAN312046,
4axexEd,PdvE0Ad,2026-05-19 12:55:40,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196782,
5X1W1gN,PdvE0Ad,2026-05-19 12:55:57,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196783,
zEDPDBM,GxXKrqe,2026-05-19 12:56:09,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152008,No
gbMKM2l,eqKDBYx,2026-05-19 12:56:44,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68655,
YjWNWN5,gDYAZLO,2026-05-19 12:56:45,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356499,
Ged8zx2,gDYAZLO,2026-05-19 12:57:09,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356508,
yX9V62W,gDYAZLO,2026-05-19 12:57:26,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356509,
KpldMpA,jaJ5ODJ,2026-05-19 13:00:34,Khanda Colony,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312049,
KpldMaV,A7AJlde,2026-05-19 13:02:02,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514584,
1W7qrzM,PdvE0Ad,2026-05-19 13:02:42,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-196784,
peB8AGZ,pbRdLAZ,2026-05-19 13:04:45,Goregaon,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395104,
zEDPzdk,A7AJlde,2026-05-19 13:05:33,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-514586,
